fetched_at_utc,pmcid,version,pmid,title,license_code,is_manuscript,is_openaccess,journal,local_dir,objects
2026-09-15T08:15:13Z,PMC5409651,1,28441727,"Job Strain and Casual Blood Pressure Distribution: Looking beyond the Adjusted Mean and Taking Gender, Age, and Use of Antihypertensives into Account. Results from ELSA-Brasil",CC BY,False,True,Int J Environ Res Public Health. 2017 Apr 22;14(4):451. doi: 10.3390/ijerph14040451,D:\medical_rag\data\pmc_oa\PMC5409651.1,txt(64214B);json(1518B)
2026-09-15T08:15:13Z,PMC11288809,1,39086805,Random forest model used to predict the medical out-of-pocket costs of hypertensive patients,CC BY,False,True,Front Public Health. 2024 Jul 17;12:1382354. doi: 10.3389/fpubh.2024.1382354,D:\medical_rag\data\pmc_oa\PMC11288809.1,txt(46392B);json(1226B)
2026-09-15T08:15:15Z,PMC10444873,1,37607949,A novel index for measuring the impact of devices on hypertension,CC BY,False,True,Sci Rep. 2023 Aug 22;13:13651. doi: 10.1038/s41598-023-39943-4,D:\medical_rag\data\pmc_oa\PMC10444873.1,txt(27416B);json(1662B)
2026-09-15T08:15:16Z,PMC7069391,1,31656098,Cerebral Blood Flow Response to Simulated Hypovolemia in Essential Hypertension: A Magnetic Resonance Imaging Study,CC BY,False,True,Hypertension. 2019 Oct 28;74(6):1391–8. doi: 10.1161/HYPERTENSIONAHA.119.13229,D:\medical_rag\data\pmc_oa\PMC7069391.1,txt(41339B);json(1842B)
2026-09-15T08:15:16Z,PMC3066207,1,21479272,Psoriasis and Hypertension Severity: Results from a Case-Control Study,CC BY,False,True,PLoS One. 2011 Mar 29;6(3):e18227. doi: 10.1371/journal.pone.0018227,D:\medical_rag\data\pmc_oa\PMC3066207.1,txt(29209B);json(1184B)
2026-09-15T08:15:16Z,PMC8670729,1,34938898,Metabolic syndrome in hypertensive and non‐hypertensive subjects,CC BY,False,True,Health Sci Rep. 2021 Dec 14;4(4):e454. doi: 10.1002/hsr2.454,D:\medical_rag\data\pmc_oa\PMC8670729.1,txt(28537B);json(732B)
2026-09-15T08:15:18Z,PMC8778233,1,35054145,Right Heart Pulmonary Circulation Unit Response to Exercise in Patients with Controlled Systemic Arterial Hypertension: Insights from the RIGHT Heart International NETwork (RIGHT-NET),CC BY,False,True,J Clin Med. 2022 Jan 17;11(2):451. doi: 10.3390/jcm11020451,D:\medical_rag\data\pmc_oa\PMC8778233.1,txt(52913B);json(976B)
2026-09-15T08:15:19Z,PMC10134524,1,37101162,Diagnostic value of neutrophil gelatinase-associated lipocalin (NGAL) as an early biomarker for detection of renal failure in hypertensives: a case–control study in a regional hospital in Ghana,CC BY,False,True,BMC Nephrol. 2023 Apr 26;24:114. doi: 10.1186/s12882-023-03120-6,D:\medical_rag\data\pmc_oa\PMC10134524.1,txt(39559B);json(1236B)
2026-09-15T08:15:19Z,PMC4411519,1,25922799,Diabetes screening: a pending issue in hypertense/obese patients,CC BY,False,True,PeerJ. 2015 Apr 23;3:e914. doi: 10.7717/peerj.914,D:\medical_rag\data\pmc_oa\PMC4411519.1,txt(36704B);json(1047B)
2026-09-15T08:15:19Z,PMC3852223,1,24083440,Investigating silent strokes in hypertensives: a magnetic resonance imaging study (ISSYS): rationale and protocol design,CC BY,False,True,BMC Neurol. 2013 Oct 2;13:130. doi: 10.1186/1471-2377-13-130,D:\medical_rag\data\pmc_oa\PMC3852223.1,txt(42538B);json(1022B)
2026-09-15T08:15:22Z,PMC3598715,1,23414344,The prevalence of traditional herbal medicine use among hypertensives living in South African communities,CC BY,False,True,BMC Complement Altern Med. 2013 Feb 18;13:38. doi: 10.1186/1472-6882-13-38,D:\medical_rag\data\pmc_oa\PMC3598715.1,txt(35452B);json(792B)
2026-09-15T08:15:22Z,PMC12810801,1,41544084,Quality of life in hypertensive patients using the WHOQOL-BREF instrument in the post-pandemic Bangladesh: A cross-sectional study,CC BY,False,True,PLoS One. 2026 Jan 16;21(1):e0340897. doi: 10.1371/journal.pone.0340897,D:\medical_rag\data\pmc_oa\PMC12810801.1,txt(127679B);json(2284B)
2026-09-15T08:15:22Z,PMC4803201,1,27002634,Health Insurance Coverage and Hypertension Control in China: Results from the China Health and Nutrition Survey,CC BY,False,True,PLoS One. 2016 Mar 22;11(3):e0152091. doi: 10.1371/journal.pone.0152091,D:\medical_rag\data\pmc_oa\PMC4803201.1,txt(42160B);json(1733B)
2026-09-15T08:15:22Z,PMC4579246,1,26395925,Being as an iceberg: hypertensive treatment adherence experiences in southeast of Iran,CC BY,False,True,Glob Health Action. 2015 Sep 21;8:10.3402/gha.v8.28814. doi: 10.3402/gha.v8.28814,D:\medical_rag\data\pmc_oa\PMC4579246.1,txt(56276B);json(777B)
2026-09-15T08:15:25Z,PMC6010458,1,29925884,Uncontrolled hypertension increases risk of all-cause and cardiovascular disease mortality in US adults: the NHANES III Linked Mortality Study,CC BY,False,True,Sci Rep. 2018 Jun 20;8:9418. doi: 10.1038/s41598-018-27377-2,D:\medical_rag\data\pmc_oa\PMC6010458.1,txt(35510B);json(1063B)
2026-09-15T08:15:25Z,PMC11608614,1,39288253,"Reproducibility of daytime hypertension, night-time hypertension, and nocturnal blood pressure dipping patterns in young to middle age patients with stage 1 hypertension",CC BY,False,True,J Hypertens. 2024 Oct 11;43(1):128–35. doi: 10.1097/HJH.0000000000003874,D:\medical_rag\data\pmc_oa\PMC11608614.1,txt(43105B);json(1301B)
2026-09-15T08:15:25Z,PMC8235104,1,34205387,Altered Cardiovascular Reactivity to and Recovery from Cold Face Test-Induced Parasympathetic Stimulation in Essential Hypertension,CC BY,False,True,J Clin Med. 2021 Jun 19;10(12):2714. doi: 10.3390/jcm10122714,D:\medical_rag\data\pmc_oa\PMC8235104.1,txt(58838B);json(1229B)
2026-09-15T08:15:26Z,PMC6394668,1,30426220,Central systolic blood pressure and central pulse pressure predict left ventricular hypertrophy in hypertensive children,CC BY,False,True,Pediatr Nephrol. 2018 Nov 13;34(4):703–12. doi: 10.1007/s00467-018-4136-7,D:\medical_rag\data\pmc_oa\PMC6394668.1,txt(48498B);json(1369B)
2026-09-15T08:15:28Z,PMC12051716,1,40330332,"Exploring Knowledge of Hypertension and Treatment Adherence in Hypertensive Patients From Lahore, Pakistan",CC BY,False,True,Cureus. 2025 Apr 5;17(4):e81762. doi: 10.7759/cureus.81762,D:\medical_rag\data\pmc_oa\PMC12051716.1,txt(40126B);json(781B)
2026-09-15T08:15:28Z,PMC8395801,1,34495236,Hipertensão Arterial e Ácido Úrico Sérico em Idosos - Estudo SEPHAR III,CC BY,False,True,Arq Bras Cardiol. 2021 Aug 9;117(2):378–84. [Article in Portuguese] doi: 10.36660/abc.20200004,D:\medical_rag\data\pmc_oa\PMC8395801.1,txt(53617B);json(1037B)
2026-09-15T08:15:28Z,PMC8042020,1,33846434,COPD significantly increases cerebral and cardiovascular events in hypertensives,CC BY,False,True,Sci Rep. 2021 Apr 12;11:7884. doi: 10.1038/s41598-021-86963-z,D:\medical_rag\data\pmc_oa\PMC8042020.1,txt(36529B);json(1001B)
2026-09-15T08:15:29Z,PMC8582182,1,34763668,Antihypertensive treatments and risks of lung Cancer: a large population-based cohort study in Hong Kong,CC BY,False,True,BMC Cancer. 2021 Nov 11;21:1202. doi: 10.1186/s12885-021-08971-6,D:\medical_rag\data\pmc_oa\PMC8582182.1,txt(43375B);json(1028B)
2026-09-15T08:15:31Z,PMC3721772,1,19701538,Impact of income on the profile of cardiovascular risk factors among hypertensives in a Nigerian tertiary health centre: a cross-sectional study,CC BY,False,True,Cardiovasc J Afr. 2009 Aug;20(4):251–5.,D:\medical_rag\data\pmc_oa\PMC3721772.1,txt(30119B);json(777B)
2026-09-15T08:15:31Z,PMC8880395,1,35213621,"Health care seeking behaviour and financial protection of patients with hypertension: A cross-sectional study in rural West Bengal, India",CC BY,False,True,PLoS One. 2022 Feb 25;17(2):e0264314. doi: 10.1371/journal.pone.0264314,D:\medical_rag\data\pmc_oa\PMC8880395.1,txt(48966B);json(1557B)
2026-09-15T08:15:31Z,PMC12342259,1,40794648,Association between homocysteine levels and hypertension prevalence as well as all-cause mortality and cardiovascular mortality among hypertensive patients: A population-based study,CC BY,False,True,PLoS One. 2025 Aug 12;20(8):e0330267. doi: 10.1371/journal.pone.0330267,D:\medical_rag\data\pmc_oa\PMC12342259.1,txt(42842B);json(2025B)
2026-09-15T08:15:32Z,PMC3349540,1,22494468,Non-replication study of a genome-wide association study for hypertension and blood pressure in African Americans,CC BY,False,True,BMC Med Genet. 2012 Apr 11;13:27. doi: 10.1186/1471-2350-13-27,D:\medical_rag\data\pmc_oa\PMC3349540.1,txt(43323B);json(915B)
2026-09-15T08:15:34Z,PMC1236936,1,16156889,Validation of self reported diagnosis of hypertension in a cohort of university graduates in Spain,CC BY,False,True,BMC Public Health. 2005 Sep 12;5:94. doi: 10.1186/1471-2458-5-94,D:\medical_rag\data\pmc_oa\PMC1236936.1,txt(29657B);json(898B)
2026-09-15T08:15:34Z,PMC4759941,1,26893185,Hypertension unawareness among Chinese patients with first-ever stroke,CC BY,False,True,BMC Public Health. 2016 Feb 19;16:170. doi: 10.1186/s12889-016-2835-1,D:\medical_rag\data\pmc_oa\PMC4759941.1,txt(31330B);json(887B)
2026-09-15T08:15:35Z,PMC9714856,1,36454872,Interpretation of pre-morbid cardiac 3T MRI findings in overweight and hypertensive young adults,CC BY,False,True,PLoS One. 2022 Dec 1;17(12):e0278308. doi: 10.1371/journal.pone.0278308,D:\medical_rag\data\pmc_oa\PMC9714856.1,txt(79649B);json(2840B)
2026-09-15T08:15:35Z,PMC4247067,1,25178313,"Analysis on associated factors of uncontrolled hypertension among elderly hypertensive patients in Southern China: a community-based, cross-sectional survey",CC BY,False,True,BMC Public Health. 2014 Sep 2;14:903. doi: 10.1186/1471-2458-14-903,D:\medical_rag\data\pmc_oa\PMC4247067.1,txt(39335B);json(1189B)
2026-09-15T08:15:37Z,PMC6392805,1,29718876,Effects of slow breathing rate on heart rate variability and arterial baroreflex sensitivity in essential hypertension,CC BY-ND,False,True,Medicine (Baltimore). 2018 May 4;97(18):e0639. doi: 10.1097/MD.0000000000010639,D:\medical_rag\data\pmc_oa\PMC6392805.1,txt(23951B);json(1249B)
2026-09-15T08:15:37Z,PMC8983729,1,35383236,Impact of weather changes on hospital admissions for hypertension,CC BY,False,True,Sci Rep. 2022 Apr 5;12:5716. doi: 10.1038/s41598-022-09644-5,D:\medical_rag\data\pmc_oa\PMC8983729.1,txt(35550B);json(983B)
2026-09-15T08:15:38Z,PMC11407953,1,39296578,Missed opportunities for hypertension screening of older people in the Philippines: cross-sectional analysis of nationally representative individual-level data,CC BY,False,True,Lancet Reg Health West Pac. 2024 Sep 4;50:101188. doi: 10.1016/j.lanwpc.2024.101188,D:\medical_rag\data\pmc_oa\PMC11407953.1,txt(60408B);json(1069B)
2026-09-15T08:15:39Z,PMC1559722,1,16923191,Negative association of endothelial nitric oxide gene polymorphism with hypertension in Turkish patients: effect of ecNOS polymorphism on left ventricular hypertrophy,CC BY,False,True,Cardiovasc Ultrasound. 2006 Aug 21;4:33. doi: 10.1186/1476-7120-4-33,D:\medical_rag\data\pmc_oa\PMC1559722.1,txt(25563B);json(846B)
2026-09-15T08:15:41Z,PMC9901094,1,36747137,Impact of free maternity services on outcomes related to hypertensive disorders of pregnancy at Moi Teaching and Referral Hospital in Kenya: a retrospective analysis,CC BY,False,True,BMC Pregnancy Childbirth. 2023 Feb 6;23:98. doi: 10.1186/s12884-023-05381-3,D:\medical_rag\data\pmc_oa\PMC9901094.1,txt(44451B);json(989B)
2026-09-15T08:15:41Z,PMC2958444,1,20981300,The Relationship between the Transforming Growth Factor β1 T29C Gene Polymorphism and Left Ventricular Geometry and Function in Hypertensive Subjects,CC BY,False,True,Int J Hypertens. 2010 Mar 23;2010:647147. doi: 10.4061/2010/647147,D:\medical_rag\data\pmc_oa\PMC2958444.1,txt(34908B);json(1055B)
2026-09-15T08:15:41Z,PMC12634942,1,40542975,The future of biomarkers for vascular contributions to cognitive impairment and dementia (VCID): proceedings of the 2025 annual workshop of the Albert research institute for white matter and cognition,CC BY,False,True,GeroScience. 2025 Jun 21;47(5):6177–90. doi: 10.1007/s11357-025-01746-y,D:\medical_rag\data\pmc_oa\PMC12634942.1,txt(69992B);json(896B)
2026-09-15T08:15:42Z,PMC10256605,1,35835860,Implementation of the 2018 ESC/ESH Guidelines for the management of hypertension in primary care: the HYPEDIA study,CC BY,False,True,J Hum Hypertens. 2022 Jul 14;37(6):449–54. doi: 10.1038/s41371-022-00713-w,D:\medical_rag\data\pmc_oa\PMC10256605.1,txt(33957B);json(1056B)
2026-09-15T08:15:44Z,PMC3721535,1,20224841,Relationship between left ventricular geometric pattern and systolic and diastolic function in treated Nigerian hypertensives,CC BY,False,True,Cardiovasc J Afr. 2010 Feb;21(1):21–5.,D:\medical_rag\data\pmc_oa\PMC3721535.1,txt(29318B);json(757B)
2026-09-15T08:15:44Z,PMC10503878,1,37719515,Beyond Conventional Control: Insights Into Drug-Resistant Hypertension,CC BY,False,True,Cureus. 2023 Aug 17;15(8):e43617. doi: 10.7759/cureus.43617,D:\medical_rag\data\pmc_oa\PMC10503878.1,txt(36133B);json(994B)
2026-09-15T08:15:44Z,PMC7268748,1,32493255,"The cascade of care in managing hypertension in the Arab world: a systematic assessment of the evidence on awareness, treatment and control",CC BY,False,True,BMC Public Health. 2020 Jun 3;20:835. doi: 10.1186/s12889-020-08678-6,D:\medical_rag\data\pmc_oa\PMC7268748.1,txt(68006B);json(1508B)
2026-09-15T08:15:46Z,PMC8209386,1,34149454,Dysregulation of the Excitatory Renal Reflex in the Sympathetic Activation of Spontaneously Hypertensive Rat,CC BY,False,True,Front Physiol. 2021 Jun 3;12:673950. doi: 10.3389/fphys.2021.673950,D:\medical_rag\data\pmc_oa\PMC8209386.1,txt(36790B);json(1334B)
2026-09-15T08:15:47Z,PMC9228912,1,35812259,"Prevalence, complications and factors associated with severely elevated blood pressure in patients with hypertension: a cross-sectional study in two hospitals in Yaoundé, Cameroon",CC BY,False,True,Pan Afr Med J. 2022 May 10;42:20. doi: 10.11604/pamj.2022.42.20.34146,D:\medical_rag\data\pmc_oa\PMC9228912.1,txt(28246B);json(993B)
2026-09-15T08:15:47Z,PMC6634561,1,30924617,Inequalities in Structural Social Capital and Health between Migrant and Local Hypertensive Patients,CC BY,False,True,Ann Glob Health. 2019 Mar 27;85(1):48. doi: 10.5334/aogh.2398,D:\medical_rag\data\pmc_oa\PMC6634561.1,txt(37257B);json(892B)
2026-09-15T08:15:47Z,PMC5457596,1,28577362,Serum uric acid concentration is associated with hypertensive retinopathy in hypertensive chinese adults,CC BY,False,True,BMC Ophthalmol. 2017 Jun 2;17:83. doi: 10.1186/s12886-017-0470-y,D:\medical_rag\data\pmc_oa\PMC5457596.1,txt(48887B);json(915B)
2026-09-15T08:15:49Z,PMC5059654,1,27774313,An Analysis of Anthropometric Indicators and Modifiable Lifestyle Parameters Associated with Hypertensive Nephropathy,CC BY,False,True,Int J Hypertens. 2016 Sep 27;2016:6598921. doi: 10.1155/2016/6598921,D:\medical_rag\data\pmc_oa\PMC5059654.1,txt(67866B);json(1235B)
2026-09-15T08:15:50Z,PMC2432046,1,18505546,The interaction of vasoactive substances during exercise modulates platelet aggregation in hypertension and coronary artery disease,CC BY,False,True,BMC Cardiovasc Disord. 2008 May 27;8:11. doi: 10.1186/1471-2261-8-11,D:\medical_rag\data\pmc_oa\PMC2432046.1,txt(39089B);json(1235B)
2026-09-15T08:15:50Z,PMC4848912,1,27023537,Additive Effect of Non-Alcoholic Fatty Liver Disease on Metabolic Syndrome-Related Endothelial Dysfunction in Hypertensive Patients,CC BY,False,True,Int J Mol Sci. 2016 Mar 26;17(4):456. doi: 10.3390/ijms17040456,D:\medical_rag\data\pmc_oa\PMC4848912.1,txt(40615B);json(1032B)
2026-09-15T08:15:51Z,PMC2855324,1,20419148,Admixture Mapping Scans Identify a Locus Affecting Retinal Vascular Caliber in Hypertensive African Americans: the Atherosclerosis Risk in Communities (ARIC) Study,CC BY,False,True,PLoS Genet. 2010 Apr 15;6(4):e1000908. doi: 10.1371/journal.pgen.1000908,D:\medical_rag\data\pmc_oa\PMC2855324.1,txt(65252B);json(1786B)
2026-09-15T08:15:52Z,PMC12651626,1,41294647,Contribution of Final-Year Medical Students to Hypertension Diagnosis in Primary Care Units,CC BY,False,True,Clin Pract. 2025 Nov 20;15(11):216. doi: 10.3390/clinpract15110216,D:\medical_rag\data\pmc_oa\PMC12651626.1,txt(52580B);json(1127B)
2026-09-15T08:15:53Z,PMC6023630,1,30226908,Metabolic Syndrome-Related Features in Controlled and Resistant Hypertensive Subjects,CC BY,False,True,Arq Bras Cardiol. 2018 Jul;110(6):514–21. doi: 10.5935/abc.20180076,D:\medical_rag\data\pmc_oa\PMC6023630.1,txt(37267B);json(891B)
2026-09-15T08:15:53Z,PMC7833138,1,33493215,"Risk factors of heart failure among patients with hypertension attending a tertiary hospital in Ibadan, Nigeria: The RISK-HHF case-control study",CC BY,False,True,PLoS One. 2021 Jan 25;16(1):e0245734. doi: 10.1371/journal.pone.0245734,D:\medical_rag\data\pmc_oa\PMC7833138.1,txt(62233B);json(1464B)
2026-09-15T08:15:54Z,PMC10518896,1,37753009,Short-Term Mortality Associated With Hypertensive Emergencies: A Prospective Observational Cohort Study From South India,CC BY,False,True,Cureus. 2023 Aug 26;15(8):e44150. doi: 10.7759/cureus.44150,D:\medical_rag\data\pmc_oa\PMC10518896.1,txt(30508B);json(796B)
2026-09-15T08:15:55Z,PMC4016835,1,24860821,Gender Specific Association of RAS Gene Polymorphism with Essential Hypertension: A Case-Control Study,CC BY,False,True,Biomed Res Int. 2014 Apr 17;2014:538053. doi: 10.1155/2014/538053,D:\medical_rag\data\pmc_oa\PMC4016835.1,txt(53729B);json(1099B)
2026-09-15T08:15:56Z,PMC8336333,1,34348647,"The prevalence, relative risk factors and MTHFR C677T genotype of H type hypertension of the elderly hypertensives in Shanghai, China: a cross-section study: Prevalence of H type hypertension",CC BY,False,True,BMC Cardiovasc Disord. 2021 Aug 4;21:376. doi: 10.1186/s12872-021-02151-x,D:\medical_rag\data\pmc_oa\PMC8336333.1,txt(47461B);json(1122B)
2026-09-15T08:15:56Z,PMC8085261,1,33937359,MicroRNA Profiles in Normotensive and Hypertensive South African Individuals,CC BY,False,True,Front Cardiovasc Med. 2021 Apr 16;8:645541. doi: 10.3389/fcvm.2021.645541,D:\medical_rag\data\pmc_oa\PMC8085261.1,txt(51247B);json(1387B)
2026-09-15T08:15:57Z,PMC3830791,1,24285938,Effects of Metoprolol and Nebivolol on Exercise Blood Pressure in Patients with Mild Hypertension,CC BY,False,True,ScientificWorldJournal. 2013 Oct 29;2013:608683. doi: 10.1155/2013/608683,D:\medical_rag\data\pmc_oa\PMC3830791.1,txt(28693B);json(779B)
2026-09-15T08:15:59Z,PMC13204155,1,42193987,MicroRNAs in Pediatric Primary Hypertension: Promising Biomarkers or Context-Dependent Regulators?—A Narrative Review,CC BY,False,True,Biomolecules. 2026 Apr 24;16(5):636. doi: 10.3390/biom16050636,D:\medical_rag\data\pmc_oa\PMC13204155.1,txt(85730B);json(1155B)
2026-09-15T08:15:59Z,PMC13137938,1,42080761,Methodological Considerations in Interpreting Mortality Trends in Aortic Dissection Among Hypertensive Adults,CC BY,False,True,Clin Cardiol. 2026 May 4;49(5):e70340. doi: 10.1002/clc.70340,D:\medical_rag\data\pmc_oa\PMC13137938.1,txt(6246B);json(784B)
2026-09-15T08:16:00Z,PMC4567586,1,26362420,A community-driven hypertension treatment group in rural Honduras,CC BY,False,True,Glob Health Action. 2015 Sep 10;8:10.3402/gha.v8.28041. doi: 10.3402/gha.v8.28041,D:\medical_rag\data\pmc_oa\PMC4567586.1,txt(24905B);json(756B)
2026-09-15T08:16:01Z,PMC4610060,1,26509081,Factors Associated with Medication Nonadherence among Hypertensives in Ghana and Nigeria,CC BY,False,True,Int J Hypertens. 2015 Oct 5;2015:205716. doi: 10.1155/2015/205716,D:\medical_rag\data\pmc_oa\PMC4610060.1,txt(45207B);json(762B)
2026-09-15T08:16:02Z,PMC11410575,1,39301516,Cardiovascular risk assessment using non-laboratory based WHO CVD risk prediction chart with respect to hypertension status among older Indian adults: insights from nationally representative survey,CC BY,False,True,Front Public Health. 2024 Sep 5;12:1407918. doi: 10.3389/fpubh.2024.1407918,D:\medical_rag\data\pmc_oa\PMC11410575.1,txt(55010B);json(1321B)
